Source;Target;Weight
202;16185;100.0
202;3739;100.0
202;7211;100.0
203;10223;100.0
203;13336;100.0
203;16185;100.0
203;3739;100.0
203;7211;100.0
205;13267;100.0
205;13336;100.0
205;16185;100.0
205;3739;100.0
205;7211;100.0
206;13336;100.0
206;16185;100.0
206;3739;100.0
206;7211;100.0
207;10223;100.0
207;11878;75.0
207;12483;0.0
207;13336;100.0
207;137;75.0
207;14803;75.0
207;16185;100.0
207;16562;75.0
207;3739;100.0
207;7211;100.0
207;7350;0.0
208;13336;100.0
208;16185;100.0
208;3739;100.0
208;7211;100.0
209;10223;100.0
209;13336;100.0
209;16185;100.0
209;3739;100.0
209;7211;100.0
210;10684;1.0
210;16185;1.0
210;7211;1.0
212;13267;100.0
212;13336;100.0
212;16185;100.0
212;2055;100.0
212;3739;100.0
212;7211;100.0
213;10223;100.0
213;10340;21.0
213;11323;75.0
213;11357;75.0
213;12129;75.0
213;13336;100.0
213;16185;100.0
213;2382;75.0
213;3739;100.0
213;4414;75.0
213;5095;1.0
213;6074;0.0
213;7211;100.0
214;13267;100.0
214;13336;100.0
214;16185;100.0
214;3739;100.0
214;7211;100.0
215;10223;100.0
215;11494;10.0
215;13336;100.0
215;157;10.0
215;16185;100.0
215;3491;10.0
215;3739;100.0
215;4360;20.0
215;4962;10.0
215;4972;10.0
215;7211;100.0
216;10223;100.0
216;13336;100.0
216;16185;100.0
216;3739;100.0
216;7211;100.0
217;13336;100.0
217;16185;100.0
217;3739;100.0
217;7211;100.0
218;10223;100.0
218;13336;100.0
218;16185;100.0
218;3739;100.0
218;7211;100.0
219;10499;0.0
219;10684;75.0
219;10918;75.0
219;10970;75.0
219;11111;0.0
219;11347;75.0
219;11491;75.0
219;11845;0.0
219;12685;75.0
219;12962;0.0
219;13090;75.0
219;13267;100.0
219;13303;75.0
219;13336;100.0
219;15341;0.0
219;15823;0.0
219;16185;100.0
219;2269;75.0
219;2353;75.0
219;242;75.0
219;2585;0.0
219;3405;75.0
219;3469;0.0
219;3739;100.0
219;4046;0.0
219;4166;75.0
219;4178;75.0
219;4711;0.0
219;5137;75.0
219;6481;75.0
219;670;0.0
219;7211;100.0
219;9397;75.0
219;9399;0.0
219;9521;0.0
219;9823;75.0
220;10223;100.0
220;13336;100.0
220;16185;100.0
220;3739;100.0
220;7211;100.0
221;10223;100.0
221;13336;100.0
221;16185;100.0
221;3739;100.0
221;7211;100.0
222;13267;100.0
222;13336;100.0
222;16185;100.0
222;3739;100.0
222;7211;100.0
224;13267;100.0
224;13336;100.0
224;16185;100.0
224;3739;100.0
224;7211;100.0
226;13336;100.0
226;16185;100.0
226;3739;100.0
226;7211;100.0
227;13267;100.0
227;13336;100.0
227;16185;100.0
227;3739;100.0
227;7211;100.0
228;10223;100.0
228;13336;100.0
228;16185;100.0
228;3739;100.0
228;7211;100.0
229;13267;100.0
229;13336;100.0
229;16185;100.0
229;3739;100.0
229;7211;100.0
230;13336;100.0
230;16185;100.0
230;3739;100.0
230;7211;100.0
232;10223;100.0
232;13336;100.0
232;16185;100.0
232;3739;100.0
232;7211;100.0
233;10223;100.0
233;13336;100.0
233;16185;100.0
233;3739;100.0
233;7211;100.0
234;13336;100.0
234;16185;100.0
234;3739;100.0
234;7211;100.0
235;10223;100.0
235;13336;100.0
235;16185;100.0
235;3739;100.0
235;7211;100.0
236;13267;100.0
236;13336;100.0
236;16185;100.0
236;3739;100.0
236;7211;100.0
237;13336;100.0
237;16185;100.0
237;3739;100.0
237;7211;100.0
238;13267;100.0
238;13336;100.0
238;16185;100.0
238;3739;100.0
238;7211;100.0
239;11719;100.0
239;13175;100.0
239;13267;100.0
239;13336;100.0
239;14559;100.0
239;16185;100.0
239;3739;100.0
239;7211;100.0
239;7780;100.0
239;8197;100.0
239;9561;100.0
240;13336;100.0
240;16185;100.0
240;3739;100.0
240;7211;100.0
241;13336;100.0
241;16185;100.0
241;3739;100.0
241;7211;100.0
242;1000;0.0
242;10075;0.0
242;10092;75.0
242;10098;0.0
242;10128;0.0
242;10153;75.0
242;10210;75.0
242;10258;75.0
242;10319;-100.0
242;10367;0.0
242;10401;0.0
242;10413;75.0
242;10414;0.0
242;10429;75.0
242;10494;0.0
242;10499;0.0
242;10601;75.0
242;10636;0.0
242;1066;0.0
242;10684;100.0
242;10701;-100.0
242;10848;0.0
242;10898;-100.0
242;10902;75.0
242;10936;0.0
242;10970;75.0
242;10975;75.0
242;10985;75.0
242;10986;0.0
242;10988;75.0
242;10998;50.0
242;11003;0.0
242;11049;0.0
242;11081;0.0
242;11094;0.0
242;11106;75.0
242;11137;0.0
242;11157;75.0
242;11166;0.0
242;1118;-100.0
242;11187;0.0
242;11207;0.0
242;11259;75.0
242;11282;75.0
242;11289;0.0
242;1130;0.0
242;11347;75.0
242;11383;75.0
242;11407;-100.0
242;11434;75.0
242;11436;75.0
242;11462;75.0
242;1147;75.0
242;11491;-100.0
242;1149;75.0
242;11518;75.0
242;11583;0.0
242;11726;0.0
242;11842;0.0
242;11850;0.0
242;11851;0.0
242;11861;0.0
242;11866;75.0
242;11888;75.0
242;11902;0.0
242;11909;0.0
242;11915;0.0
242;11945;75.0
242;12013;75.0
242;12014;75.0
242;12032;0.0
242;12040;0.0
242;12047;75.0
242;12055;0.0
242;12124;0.0
242;12126;75.0
242;12141;75.0
242;12158;0.0
242;122;0.0
242;12289;0.0
242;12305;0.0
242;12306;-100.0
242;12309;75.0
242;1234;0.0
242;12447;0.0
242;12451;0.0
242;12460;75.0
242;12539;75.0
242;12560;-100.0
242;12579;75.0
242;12599;75.0
242;1261;0.0
242;12621;0.0
242;12631;75.0
242;12747;0.0
242;12846;75.0
242;12847;0.0
242;12861;0.0
242;12884;0.0
242;12929;0.0
242;12962;75.0
242;12995;0.0
242;13018;75.0
242;13053;75.0
242;1307;0.0
242;13081;75.0
242;13082;-100.0
242;13090;0.0
242;13100;0.0
242;13142;75.0
242;13159;0.0
242;131;75.0
242;13175;0.0
242;13226;0.0
242;13278;0.0
242;13290;75.0
242;13301;0.0
242;13303;75.0
242;13336;100.0
242;13399;0.0
242;13457;0.0
242;13468;0.0
242;13473;0.0
242;1351;-100.0
242;13543;75.0
242;13555;75.0
242;13571;75.0
242;13605;0.0
242;13624;0.0
242;13642;0.0
242;13644;0.0
242;1367;0.0
242;13756;75.0
242;13784;75.0
242;13834;75.0
242;13868;0.0
242;13890;-100.0
242;13892;0.0
242;13894;75.0
242;13922;0.0
242;13924;0.0
242;13946;0.0
242;13975;0.0
242;13978;0.0
242;13983;0.0
242;13988;0.0
242;14002;0.0
242;1403;-100.0
242;14041;0.0
242;14062;0.0
242;14084;75.0
242;14088;0.0
242;14103;0.0
242;14117;0.0
242;14119;0.0
242;14134;0.0
242;14183;75.0
242;14215;0.0
242;14223;75.0
242;14290;0.0
242;14296;75.0
242;14302;0.0
242;14365;-100.0
242;1437;0.0
242;14387;75.0
242;14403;0.0
242;14450;0.0
242;14522;0.0
242;146;0.0
242;14632;0.0
242;14655;75.0
242;14675;0.0
242;14677;0.0
242;147;0.0
242;14724;75.0
242;14732;0.0
242;14763;0.0
242;14792;75.0
242;14796;0.0
242;1485;0.0
242;14872;75.0
242;14947;-100.0
242;14997;-100.0
242;15041;0.0
242;15062;0.0
242;15084;75.0
242;15086;-100.0
242;15148;0.0
242;15227;0.0
242;15266;75.0
242;15268;75.0
242;15294;75.0
242;15408;-100.0
242;15434;0.0
242;15443;0.0
242;15465;0.0
242;15524;0.0
242;15525;0.0
242;15538;75.0
242;15613;75.0
242;15647;0.0
242;15661;100.0
242;15681;0.0
242;15752;0.0
242;15754;0.0
242;15769;-100.0
242;15806;0.0
242;15827;75.0
242;15869;0.0
242;15901;75.0
242;15915;0.0
242;15934;75.0
242;15936;0.0
242;15943;0.0
242;15949;75.0
242;15956;75.0
242;15977;0.0
242;16015;-100.0
242;1601;75.0
242;16034;-100.0
242;16057;0.0
242;16061;0.0
242;16091;75.0
242;16122;0.0
242;16134;-100.0
242;1616;0.0
242;16164;75.0
242;16170;0.0
242;16256;0.0
242;16282;0.0
242;16290;0.0
242;16325;75.0
242;16357;0.0
242;16394;0.0
242;16429;75.0
242;16439;0.0
242;16527;75.0
242;16535;0.0
242;1654;0.0
242;16560;75.0
242;16569;0.0
242;16611;0.0
242;16612;0.0
242;16630;75.0
242;16634;0.0
242;16652;75.0
242;1669;0.0
242;1889;75.0
242;1913;0.0
242;1936;0.0
242;1946;0.0
242;1955;-100.0
242;1961;-100.0
242;1996;0.0
242;1997;0.0
242;2010;75.0
242;2031;0.0
242;2082;0.0
242;2095;0.0
242;2104;100.0
242;2116;75.0
242;2146;75.0
242;2150;75.0
242;219;0.0
242;2190;75.0
242;2256;0.0
242;2293;0.0
242;2319;0.0
242;2353;-100.0
242;2385;-100.0
242;2439;75.0
242;2475;75.0
242;2576;75.0
242;2603;0.0
242;2614;0.0
242;2660;0.0
242;2697;0.0
242;2718;0.0
242;2725;75.0
242;2726;-100.0
242;2730;75.0
242;2792;0.0
242;2838;0.0
242;2896;0.0
242;2927;0.0
242;2935;0.0
242;2973;100.0
242;2980;0.0
242;3093;75.0
242;3119;75.0
242;3122;0.0
242;3157;0.0
242;3158;100.0
242;3183;75.0
242;3187;75.0
242;3340;0.0
242;3390;-100.0
242;3405;-100.0
242;3411;75.0
242;3414;-100.0
242;341;75.0
242;3469;75.0
242;3470;0.0
242;3479;0.0
242;3517;75.0
242;3527;0.0
242;3586;75.0
242;3589;0.0
242;3611;0.0
242;3634;0.0
242;3653;0.0
242;3673;75.0
242;3683;0.0
242;3708;75.0
242;3736;0.0
242;3774;0.0
242;37;75.0
242;3807;0.0
242;3839;0.0
242;3919;0.0
242;3940;75.0
242;3948;0.0
242;3992;0.0
242;4006;0.0
242;401;0.0
242;4069;75.0
242;4098;0.0
242;4148;0.0
242;4295;-100.0
242;4317;75.0
242;4320;75.0
242;434;0.0
242;4359;75.0
242;4385;0.0
242;4527;0.0
242;453;0.0
242;4587;0.0
242;4624;-100.0
242;4626;0.0
242;4711;0.0
242;4741;75.0
242;4772;0.0
242;4780;0.0
242;4803;0.0
242;4811;0.0
242;4813;0.0
242;4824;-100.0
242;4832;0.0
242;4835;0.0
242;4985;-100.0
242;5007;75.0
242;5013;0.0
242;5028;-100.0
242;504;0.0
242;5061;0.0
242;5116;75.0
242;5137;75.0
242;5203;0.0
242;5220;0.0
242;5238;75.0
242;525;75.0
242;5295;75.0
242;5303;0.0
242;5367;-100.0
242;5427;-100.0
242;5444;0.0
242;5457;0.0
242;5467;0.0
242;5469;0.0
242;5500;-100.0
242;5530;0.0
242;5560;0.0
242;5577;75.0
242;5611;0.0
242;5640;0.0
242;565;-100.0
242;5664;0.0
242;5687;0.0
242;5694;75.0
242;5753;75.0
242;5780;75.0
242;5805;0.0
242;5808;75.0
242;5834;75.0
242;5903;-100.0
242;5918;75.0
242;5926;75.0
242;5928;0.0
242;5979;75.0
242;5998;0.0
242;6025;75.0
242;6031;0.0
242;6041;0.0
242;6130;0.0
242;6151;0.0
242;6157;0.0
242;6190;75.0
242;623;0.0
242;6273;75.0
242;63;0.0
242;6322;0.0
242;6338;0.0
242;6366;75.0
242;638;0.0
242;6414;0.0
242;6472;-100.0
242;6481;0.0
242;6484;75.0
242;6499;0.0
242;6518;0.0
242;6522;75.0
242;6525;-100.0
242;6536;75.0
242;6595;0.0
242;6597;75.0
242;6622;-100.0
242;6628;75.0
242;667;0.0
242;6715;0.0
242;683;0.0
242;6914;0.0
242;6969;0.0
242;6995;0.0
242;7046;0.0
242;7051;75.0
242;7090;0.0
242;71;0.0
242;7105;0.0
242;7192;75.0
242;7201;0.0
242;721;0.0
242;7218;75.0
242;7274;75.0
242;7295;75.0
242;740;0.0
242;7469;0.0
242;7565;0.0
242;7571;100.0
242;7633;0.0
242;7653;75.0
242;765;75.0
242;7663;75.0
242;7665;75.0
242;7710;0.0
242;7744;100.0
242;7784;0.0
242;7786;0.0
242;7807;-100.0
242;7837;75.0
242;7856;-100.0
242;7921;-100.0
242;7923;75.0
242;7924;75.0
242;7943;75.0
242;7992;-100.0
242;80;0.0
242;8055;-100.0
242;8094;75.0
242;8098;0.0
242;8136;0.0
242;8187;0.0
242;8261;75.0
242;8276;75.0
242;8340;0.0
242;8346;0.0
242;8372;0.0
242;8375;75.0
242;837;75.0
242;8397;0.0
242;8471;0.0
242;8502;0.0
242;8504;0.0
242;8517;0.0
242;8526;0.0
242;8560;75.0
242;8584;0.0
242;8593;0.0
242;8611;0.0
242;8639;75.0
242;866;0.0
242;8684;0.0
242;8716;0.0
242;8722;0.0
242;8745;0.0
242;8814;0.0
242;8838;0.0
242;8853;75.0
242;8862;0.0
242;8918;-100.0
242;8929;0.0
242;8953;75.0
242;8979;-100.0
242;8997;0.0
242;9004;75.0
242;9036;-100.0
242;9051;75.0
242;9197;0.0
242;9247;-100.0
242;9249;75.0
242;9355;75.0
242;9386;75.0
242;9399;0.0
242;9416;75.0
242;9662;0.0
242;9685;0.0
242;9693;0.0
242;981;0.0
242;9840;0.0
242;9842;75.0
242;9914;75.0
242;9948;75.0
242;9953;0.0
243;13267;100.0
243;13336;100.0
243;16185;100.0
243;3739;100.0
243;7211;100.0
244;13336;100.0
244;16185;100.0
244;3739;100.0
244;7211;100.0
245;10223;100.0
245;13336;100.0
245;13794;1.0
245;15023;1.0
245;16185;100.0
245;3739;100.0
245;7211;100.0
245;8293;1.0
246;13267;100.0
246;13336;100.0
246;16185;100.0
246;3739;100.0
246;7211;100.0
247;13336;100.0
247;16185;100.0
247;3739;100.0
247;7211;100.0
248;13267;100.0
248;13336;100.0
248;16185;100.0
248;3739;100.0
248;7211;100.0
249;10223;100.0
249;13336;100.0
249;16185;100.0
249;3739;100.0
249;7211;100.0
250;10223;100.0
250;13336;100.0
250;16185;100.0
250;3739;100.0
250;7211;100.0
251;13199;1.0
251;13267;100.0
251;13336;100.0
251;13418;1.0
251;14415;1.0
251;15260;1.0
251;16185;100.0
251;3739;100.0
251;6092;1.0
251;7211;100.0
252;10223;100.0
252;13336;100.0
252;16185;100.0
252;3739;100.0
252;7211;100.0
253;13267;100.0
253;13336;100.0
253;16185;100.0
253;3739;100.0
253;7211;100.0
254;13267;100.0
254;13336;100.0
254;16185;100.0
254;3739;100.0
254;7211;100.0
255;13336;100.0
255;16185;100.0
255;3739;100.0
255;7211;100.0
256;13279;75.0
256;13336;100.0
256;16185;100.0
256;2439;75.0
256;3082;100.0
256;3739;100.0
256;7211;100.0
257;13336;100.0
257;16185;100.0
257;3739;100.0
257;7211;100.0
258;13267;100.0
258;13336;100.0
258;16185;100.0
258;2080;8.0
258;3632;8.0
258;3739;100.0
258;7211;100.0
259;10223;100.0
259;13336;100.0
259;16185;100.0
259;3739;100.0
259;7211;100.0
260;10223;100.0
260;13336;100.0
260;16185;100.0
260;3739;100.0
260;7211;100.0
261;10223;100.0
261;12520;75.0
261;13336;100.0
261;15061;0.0
261;15469;0.0
261;16059;0.0
261;16185;100.0
261;1694;0.0
261;1805;75.0
261;2790;0.0
261;355;0.0
261;3739;100.0
261;4986;-25.0
261;528;0.0
261;6866;0.0
261;705;0.0
261;7211;100.0
261;9274;75.0
262;13267;100.0
262;13336;100.0
262;16185;100.0
262;3739;100.0
262;7211;100.0
264;10223;100.0
264;10252;0.0
264;10321;0.0
264;10420;0.0
264;10450;0.0
264;12585;0.0
264;1295;0.0
264;13336;100.0
264;13798;0.0
264;14328;0.0
264;14746;0.0
264;14800;0.0
264;14871;0.0
264;1493;0.0
264;15235;1.0
264;15319;10.0
264;15962;0.0
264;16124;0.0
264;16128;0.0
264;16185;100.0
264;16540;1.0
264;1839;0.0
264;1983;0.0
264;2104;1.0
264;2340;0.0
264;3143;0.0
264;3551;0.0
264;3658;0.0
264;3739;100.0
264;4057;0.0
264;4289;0.0
264;4329;0.0
264;4372;1.0
264;4417;0.0
264;4485;1.0
264;5470;0.0
264;5485;0.0
264;6530;0.0
264;6619;100.0
264;6749;0.0
264;6994;100.0
264;7017;0.0
264;7211;100.0
264;7428;0.0
264;7475;0.0
264;7569;0.0
264;828;0.0
264;8484;0.0
264;8627;0.0
264;8725;0.0
264;8741;0.0
264;8742;1.0
264;8860;1.0
264;8886;1.0
264;897;0.0
264;933;1.0
264;962;0.0
264;967;1.0
265;10223;100.0
265;13336;100.0
265;16185;100.0
265;3739;100.0
265;7211;100.0
266;13267;100.0
266;13336;100.0
266;16185;100.0
266;3739;100.0
266;7211;100.0
267;13267;100.0
267;13336;100.0
267;16185;100.0
267;3739;100.0
267;7211;100.0
268;13336;100.0
268;16185;100.0
268;3739;100.0
268;7211;100.0
269;10612;0.0
269;12651;0.0
269;13336;100.0
269;16185;100.0
269;16211;0.0
269;3739;100.0
269;6431;0.0
269;7211;100.0
271;13267;100.0
271;13336;100.0
271;16185;100.0
271;3739;100.0
271;7211;100.0
274;13336;100.0
274;16185;100.0
274;3739;100.0
274;7211;100.0
275;13267;100.0
275;13336;100.0
275;16185;100.0
275;3739;100.0
275;7211;100.0
276;10223;100.0
276;13336;100.0
276;16185;100.0
276;3739;100.0
276;7211;100.0
277;13267;100.0
277;13336;100.0
277;16185;100.0
277;3739;100.0
277;7211;100.0
278;13267;100.0
278;13336;100.0
278;16185;100.0
278;3739;100.0
278;7211;100.0
279;10223;100.0
279;10324;0.0
279;13336;100.0
279;13649;1.0
279;13687;1.0
279;14886;0.0
279;16185;100.0
279;16543;0.0
279;1848;0.0
279;3422;1.0
279;3739;100.0
279;7211;100.0
279;8774;1.0
280;10223;100.0
280;13336;100.0
280;16185;100.0
280;3739;100.0
280;7211;100.0
281;13336;100.0
281;16185;100.0
281;3739;100.0
281;7211;100.0
283;10223;100.0
283;13336;100.0
283;16185;100.0
283;3739;100.0
283;7211;100.0
284;13267;100.0
284;13336;100.0
284;16185;100.0
284;3739;100.0
284;7211;100.0
285;13267;100.0
285;13336;100.0
285;16185;100.0
285;3739;100.0
285;7211;100.0
286;13267;100.0
286;13336;100.0
286;16185;100.0
286;3739;100.0
286;7211;100.0
288;13267;100.0
288;13336;100.0
288;16185;100.0
288;3739;100.0
288;7211;100.0
289;13267;100.0
289;13336;100.0
289;16185;100.0
289;3739;100.0
289;7211;100.0
290;10066;0.0
290;11146;0.0
290;11364;75.0
290;12719;0.0
290;1285;75.0
290;13267;100.0
290;13336;100.0
290;15116;0.0
290;15898;0.0
290;16185;100.0
290;1683;0.0
290;2095;0.0
290;3739;100.0
290;5161;0.0
290;5577;0.0
290;5979;75.0
290;617;75.0
290;6921;0.0
290;693;0.0
290;7144;0.0
290;7211;100.0
290;7675;0.0
290;7706;0.0
290;7883;0.0
290;8139;0.0
290;8187;0.0
290;8211;0.0
290;8794;0.0
290;9084;0.0
290;9210;0.0
290;9840;0.0
292;13267;100.0
292;13336;100.0
292;16185;100.0
292;3739;100.0
292;7211;100.0
293;10223;100.0
293;13336;100.0
293;16185;100.0
293;3739;100.0
293;7211;100.0
294;13336;100.0
294;16185;100.0
294;3739;100.0
294;7211;100.0
295;13336;100.0
295;16185;100.0
295;3739;100.0
295;7211;100.0
296;10223;100.0
296;13336;100.0
296;16185;100.0
296;3739;100.0
296;7211;100.0
297;10223;100.0
297;11476;10.0
297;13336;100.0
297;16185;100.0
297;3739;100.0
297;7211;100.0
298;13336;100.0
298;16185;100.0
298;3739;100.0
298;7211;100.0
299;10684;100.0
299;11418;100.0
299;11513;100.0
299;11578;100.0
299;11719;100.0
299;12728;100.0
299;13267;100.0
299;13336;100.0
299;14559;100.0
299;15268;100.0
299;15427;100.0
299;15846;100.0
299;16185;100.0
299;2027;100.0
299;2095;0.0
299;3469;0.0
299;3653;100.0
299;3739;100.0
299;6019;100.0
299;6157;0.0
299;6536;100.0
299;7211;100.0
299;7780;100.0
299;8898;0.0
300;10720;100.0
300;13267;100.0
300;13336;100.0
300;13360;75.0
300;16185;100.0
300;3739;100.0
300;7211;100.0
301;10223;100.0
301;13336;100.0
301;16185;100.0
301;3739;100.0
301;7211;100.0
302;13267;100.0
302;13336;100.0
302;16185;100.0
302;3739;100.0
302;7211;100.0
303;10223;100.0
303;13336;100.0
303;16185;100.0
303;3739;100.0
303;7211;100.0
304;10223;100.0
304;13336;100.0
304;16185;100.0
304;3739;100.0
304;7211;100.0
305;13267;100.0
305;13336;100.0
305;16185;100.0
305;3739;100.0
305;7211;100.0
306;10223;100.0
306;10684;100.0
306;11323;100.0
306;11666;100.0
306;11959;100.0
306;12129;100.0
306;12523;100.0
306;13336;100.0
306;13743;100.0
306;13834;100.0
306;14123;100.0
306;14207;100.0
306;14256;100.0
306;14389;100.0
306;16185;100.0
306;16190;100.0
306;1628;100.0
306;2104;100.0
306;242;100.0
306;2439;100.0
306;2826;100.0
306;3107;100.0
306;3739;100.0
306;455;100.0
306;5647;100.0
306;688;100.0
306;7174;100.0
306;7211;100.0
306;8241;100.0
306;8528;100.0
306;8730;100.0
308;13336;100.0
308;16185;100.0
308;3739;100.0
308;7211;100.0
310;13267;100.0
310;13336;100.0
310;16185;100.0
310;3739;100.0
310;7211;100.0
311;10223;100.0
311;13336;100.0
311;16185;100.0
311;3739;100.0
311;7211;100.0
313;13336;100.0
313;16185;100.0
313;3739;100.0
313;7211;100.0
315;10223;100.0
315;13336;100.0
315;16185;100.0
315;3739;100.0
315;7211;100.0
317;10223;100.0
317;13336;100.0
317;16185;100.0
317;3739;100.0
317;7211;100.0
318;10223;100.0
318;13336;100.0
318;16185;100.0
318;3739;100.0
318;7211;100.0
319;13336;100.0
319;16185;100.0
319;3739;100.0
319;7211;100.0
320;13336;100.0
320;16185;100.0
320;3739;100.0
320;7211;100.0
321;13267;100.0
321;13336;100.0
321;16185;100.0
321;3739;100.0
321;7211;100.0
322;10223;100.0
322;13336;100.0
322;16185;100.0
322;3739;100.0
322;7211;100.0
323;10223;100.0
323;1059;1.0
323;10680;0.0
323;11068;10.0
323;11316;10.0
323;11621;1.0
323;13336;100.0
323;15317;0.0
323;16059;1.0
323;16185;100.0
323;16643;1.0
323;3315;1.0
323;3739;100.0
323;7211;100.0
323;7969;1.0
323;8939;1.0
324;13267;100.0
324;13336;100.0
324;16185;100.0
324;3739;100.0
324;7211;100.0
325;10223;100.0
325;13336;100.0
325;16185;100.0
325;3422;1.0
325;3739;100.0
325;7211;100.0
326;10180;0.0
326;10223;100.0
326;10310;0.0
326;10684;90.0
326;10893;0.0
326;10948;0.0
326;10975;0.0
326;11169;0.0
326;11535;0.0
326;11701;0.0
326;11725;0.0
326;11777;0.0
326;11886;0.0
326;12337;0.0
326;12742;0.0
326;13087;0.0
326;13336;100.0
326;13437;0.0
326;13725;0.0
326;13863;0.0
326;13971;0.0
326;14705;0.0
326;15055;0.0
326;15065;0.0
326;15206;0.0
326;15512;0.0
326;15703;0.0
326;16185;100.0
326;16374;0.0
326;1638;0.0
326;16431;0.0
326;1727;0.0
326;1819;0.0
326;2096;0.0
326;2127;0.0
326;220;0.0
326;2264;0.0
326;235;0.0
326;2390;0.0
326;2533;0.0
326;2577;0.0
326;2580;0.0
326;2594;0.0
326;270;0.0
326;3221;0.0
326;332;0.0
326;3461;0.0
326;362;0.0
326;3739;100.0
326;4092;0.0
326;4282;0.0
326;4784;0.0
326;5117;0.0
326;5344;0.0
326;5527;0.0
326;5541;0.0
326;6168;0.0
326;6373;0.0
326;6894;0.0
326;6940;0.0
326;7083;0.0
326;7101;0.0
326;7211;100.0
326;7429;0.0
326;7693;0.0
326;7703;0.0
326;7749;0.0
326;8015;0.0
326;8106;0.0
326;8294;0.0
326;8780;0.0
326;9438;0.0
326;9556;0.0
327;10223;100.0
327;13336;100.0
327;16185;100.0
327;3739;100.0
327;7211;100.0
329;10168;0.0
329;10223;100.0
329;10416;0.0
329;10508;0.0
329;10562;0.0
329;10684;75.0
329;10687;0.0
329;10872;0.0
329;10917;0.0
329;1120;0.0
329;11258;0.0
329;11644;10.0
329;11843;0.0
329;12358;0.0
329;12544;0.0
329;12688;0.0
329;12823;0.0
329;13336;100.0
329;13365;0.0
329;13657;0.0
329;13833;0.0
329;14069;0.0
329;14381;0.0
329;14793;10.0
329;1500;0.0
329;15258;0.0
329;15587;0.0
329;16185;100.0
329;16654;0.0
329;2248;0.0
329;2778;0.0
329;3254;0.0
329;3739;100.0
329;3771;0.0
329;3983;0.0
329;4192;0.0
329;4289;0.0
329;4360;0.0
329;4392;0.0
329;4445;0.0
329;4969;0.0
329;5191;0.0
329;5493;0.0
329;5561;0.0
329;5677;0.0
329;621;0.0
329;6218;0.0
329;6973;0.0
329;6982;0.0
329;7211;100.0
329;770;0.0
329;8474;0.0
329;8666;0.0
329;8717;0.0
329;8896;0.0
329;8984;0.0
329;9164;0.0
329;956;0.0
329;97;0.0
330;13336;100.0
330;13834;80.0
330;14123;75.0
330;16185;100.0
330;2104;75.0
330;2439;60.0
330;3739;90.0
330;5961;75.0
330;688;80.0
330;7211;100.0
330;9412;0.0
331;10223;100.0
331;13336;100.0
331;16185;100.0
331;3739;100.0
331;7211;100.0
332;13336;100.0
332;16185;100.0
332;3739;100.0
332;7211;100.0
333;10223;100.0
333;12886;-10.0
333;13336;100.0
333;14630;-10.0
333;15311;-10.0
333;16185;100.0
333;3739;100.0
333;7211;100.0
333;8633;-20.0
334;12193;60.0
334;13267;100.0
334;13336;100.0
334;16185;100.0
334;2104;100.0
334;3265;80.0
334;3739;100.0
334;5836;90.0
334;6503;90.0
334;7211;100.0
336;13267;100.0
336;13336;100.0
336;16185;100.0
336;3739;100.0
336;7211;100.0
337;10223;100.0
337;10408;0.0
337;12886;1.0
337;13336;100.0
337;15829;1.0
337;16185;100.0
337;16543;0.0
337;2104;50.0
337;3570;1.0
337;3739;100.0
337;6982;1.0
337;7211;100.0
337;743;0.0
337;7475;0.0
337;838;0.0
337;9164;0.0
338;10223;100.0
338;11467;10.0
338;12250;10.0
338;13336;100.0
338;13356;10.0
338;16185;100.0
338;16302;20.0
338;2939;20.0
338;3252;10.0
338;3739;100.0
338;4723;10.0
338;6881;10.0
338;7211;100.0
338;8177;10.0
338;9490;10.0
339;13267;100.0
339;13336;100.0
339;16185;100.0
339;3739;100.0
339;7211;100.0
340;13267;100.0
340;13336;100.0
340;16185;100.0
340;3739;100.0
340;7211;100.0
341;13267;100.0
341;13336;100.0
341;16185;100.0
341;3739;100.0
341;7211;100.0
342;13336;100.0
342;16185;100.0
342;3739;100.0
342;7211;100.0
343;13267;100.0
343;13336;100.0
343;16185;100.0
343;3739;100.0
343;7211;100.0
344;10223;75.0
344;10684;75.0
344;13279;75.0
344;13336;100.0
344;14207;75.0
344;14859;75.0
344;16185;100.0
344;16190;75.0
344;1628;75.0
344;2145;75.0
344;242;75.0
344;2439;75.0
344;3739;100.0
344;455;75.0
344;5961;75.0
344;688;75.0
344;7063;75.0
344;7211;100.0
344;9546;75.0
344;9575;75.0
345;10223;100.0
345;13336;100.0
345;16185;100.0
345;3739;100.0
345;7211;100.0
346;13336;100.0
346;16185;100.0
346;3739;100.0
346;7211;100.0
347;13336;100.0
347;16185;100.0
347;3739;100.0
347;7211;100.0
348;13336;100.0
348;16185;100.0
348;3739;100.0
348;7211;100.0
349;13267;100.0
349;13336;100.0
349;16185;100.0
349;3739;100.0
349;7211;100.0
350;10223;100.0
350;13336;100.0
350;16185;100.0
350;3739;100.0
350;7211;100.0
351;13336;100.0
351;16185;100.0
351;3739;100.0
351;7211;100.0
352;13336;100.0
352;16185;100.0
352;3739;100.0
352;7211;100.0
353;13267;100.0
353;13336;100.0
353;16185;100.0
353;3739;100.0
353;7211;100.0
353;8904;0.0
354;10220;0.0
354;10223;100.0
354;10431;0.0
354;10835;0.0
354;10986;0.0
